科学家,句子编号,句子,情感得分
居里夫人,1397,"他也生自己 的气,责备自己照料斯可罗多夫斯基先生托付他的这个小东西 不够关切",-1.0
居里夫人,1398,"他不理会小姨的抗议,把她的外衣和帽子拿给她,叫她 带着下一个星期须用的书籍和笔记本,然后静默地、不满意地、不 高兴地把她带到拉维垒特路,他在门口就喊布罗妮雅.布罗妮雅接 着就向厨房跑去",-1.0
居里夫人,1422,"在索尔本,外国女子是很吃香的;这些 贫苦女子差不多都有天才,她们由很远的地方到龚古尔兄弟称做 学问的奶娘的大学来,很引起法国青年的同情",-1.0
居里夫人,1449,"然后她又去过一年学校生活,又可以 工作、学习、预备新考试,再瘦下去 帝 但是每次到了秋天,玛丽必然产生同样的忧虑:那里去筹 钱?怎样回到巴黎?四十卢布接着四十卢布,她的积蓄已经用完 了;而且她一想到她的父亲为了要帮助她,连小享受都放弃了,就 觉得十分惭愧",-0.3333
居里夫人,1450,"到1893年,情形似乎是全无希望,这个青年女子差 不多要放弃这次旅行了,这时忽然出现了一个奇迹",-1.0
居里夫人,1464,"请告诉父亲,我已经习惯了这种工作,不象从前那样觉 得疲倦,而且我也不想放弃它",-1.0
居里夫人,1483,"一个人若是年轻而且孤独,完全专心于学问,虽然不能自给,却 过着最充实的生活",-1.0
居里夫人,1485,"到后来,恋 爱,生男育女,作妻子和作母亲的忧虑,一种繁重的工作的复杂性, 将把这个幻想者重新送进实际生活",-1.0
居里夫人,1487,"她轻松地在另外一个世界里翱翔,永远认为那是唯一 的纯洁世界,唯一的真实世界! 在这样困苦的冒险中,决不可能每天都是极好的日子,常有意 料不到的事情突然发生,扰乱了一切安排,几乎象是无法补救,例 如:不能克制的疲乏,需要治疗的短期疾病",-1.0
居里夫人,1488,"此外还有别的不幸, 而且是很可怕的不幸仅有的一双底子有几个破洞的鞋子已经 破烂不堪,不得不买新鞋",-1.0
居里夫人,1498,"一个贫寒的青年女子因为初恋遭到了失望 和屈辱,便发誓永远不再恋爱;而一个斯拉夫女学生为知识方面的 抱负所激发,尤其容易决定放弃一般女子的义务、幸福和不幸,以 便从事自己认为适合的事业",-0.5
居里夫人,1504,"她的梦想萦绕在她心头,贫苦折磨着她,大量的工作使她过度 劳累;她不知道闲暇和闲暇的危险",-1.0
居里夫人,1513,"他翻弄着他那搁了许久的日记,重读旧日所写的话,字迹已经 褪色了,其中几个小小的字,充满了惋惜和莫名的忧伤,引起他的 注 意 : 有天才的妇女很少",-1.0
居里夫人,1517,"我们开始谈话,不久就很投缘;谈话的题目是 一些科学问题,我乐于征询他对这些问题的意见",-1.0
居里夫人,1523,"这个女学生对他诉说她目前的忧虑,, 福利堡,瑞士西部的一个州",-1.0
居里夫人,1551,"比埃尔 居里惊讶地听着玛丽谈她的爱国责任,不知所以地觉得 不满意",-1.0
居里夫人,1596,"总之,他有诗人和艺术家的敏感和想象力,也有他们的失望和 痛苦 1881年,他在日记中写追我将来会成为什么样的人? 我很少自己完全支配自己的时候,平常总有一部分生命在昏睡,我 似乎觉得我的头脑一天比一天迟钝",-1.0
居里夫人,1623,"现在你没有权利抛弃科学! 这几句平常关切的话,表露了比埃尔心里的深切焦虑",-1.0
居里夫人,1627,"嫁给一个法国人,永远离开自己的家,放弃爱国活动, 抛弃波兰,在斯可罗多夫斯卡小姐看来,这些事简直是一种可怕的 叛国行为",-1.0
居里夫人,1642,"您同我在一起不是要比较好些 么?我知道这个问题要使您生气,我也不愿意再对您说这个,而且 从各方面看来,我都觉得配不上您 我想请求您允许我在福利堡与您不期而遇,但是您只在那里 留一天,是不是呢?那一天您当然要和我们的朋友科瓦尔斯基在 一 起 了",-1.0
居里夫人,1657,"再 说,我们都必须谋生,因此就都是机器里的一个齿轮,等等 狂欢日:在四旬斋的第三个星期的星期四举行. 最痛苦的事,乃是我们不得不对我们周围社会的偏见让步,只 看我们的强弱,定让步的多少;倘若让得不够,我们会被压碎,倘若 让得太多,我们就太无价值,就会憎恶自己",-2.5
居里夫人,1660,"我力劝您在十月回到 巴黎,如果您今年不回来,我一定很痛苦;但是我劝您回来,并非出 于朋友的私心",-1.5
居里夫人,1663,"我相信有些问题需要普 遍解决才行,今日已经不能局部解决了;我还相信若是有人要从事 于无结果的工作,他可以作出许多有害的事来;我也相信这个世界 里没有正义,而最有力量的或最经济的制度一定占优势",-1.0
居里夫人,1664,"一个人 工作得筋疲力尽,同时还要过极不幸的生活,这是一件令人愤慨的 事,但是并不能因此就不存在",-1.0
居里夫人,1666,"您了解自私的方式真是令人惊异!我二十岁的时候遭到一件 大不幸,我尖掉一个我很爱的童年女友;在那可怕的情况下--我 没有勇气对您说这件事我日夜只是固执地想一个念头,试着 把折磨自己当做一种快乐",-0.3333
居里夫人,1668,"从那时候起, 我常自问,这种对生活的放弃是否只是一种用它来对付自己的手 法,以便取得忘却的权利? 在您那个地方,书信往来是否自由?我很怀疑,并且相信我们 将来在信函中最好不再高谈阔论,因为虽说纯粹是哲学性质的讨 论,还是可能被曲解,给您引来许多麻烦",-1.0
居里夫人,1670,"您忠实的朋友 比埃尔 居里 1894年9月17日,比埃尔 居里写给玛丽 斯可罗多夫斯卡的 信上说 : 您的信使我很不安,我觉得您在烦恼,打不定主意",-1.0
居里夫人,1680,"在这所阴暗而且有点郁闷的住房里,比埃尔重复提出他那柔 倩脉脉的要求,他的倔强并不下于玛丽,只是方式不同!他和他的 未来妻子有同样的信念,只是更加完整,更加纯洁,毫无混杂成分",-0.8
居里夫人,1699,"他在青年时候的热恋,遇到悲哀的结果,使他从此 退缩,躲避妇女,不愿意再谈恋爱",-1.0
居里夫人,1705,"我认为你按自己的心愿办是对的,任何一个公正的人都不能 责备你",-1.0
居里夫人,1708,"现在我 们必须做的事,只是要不顾一切障碍,尽力设法彼此时常见面",-1.0
居里夫人,1713,"我将与去 年我在华沙对你谈到的那个人结婚,从此不得不永居巴黎.我觉得 很难过,但是有什么办法呢?命运注定我们彼此很深地依恋着,注 定我们不能分开",-1.5
居里夫人,1733,"自从她降生以来,她没 有使我痛苦过",-1.0
居里夫人,1741,"他们独处于田野之夜的虚假 的沉寂中,时常有远处的犬吠、鸟的低鸣、猫的狂叫和地板的引人 注意的吱嘎声冲破这种沉寂. 他们想探查丛林或岩石时,就暂时中止自行车旅行,而去散一 次步",-1.0
居里夫人,1744,他更不喜欢通 常那种预先定好旅程的旅行,-1.0
居里夫人,1746,"早年和他哥哥一起远足 的情景,他还记得清清楚楚: 啊!在那里,在那仁慈的孤寂中,远离巴黎城内使我痛苦的 成千的讨厌的小事情,我度过了多么美好的时光不,我不后悔 在树林里过了几夜,不后悔独自过了几天",-0.3333
居里夫人,1754,"点,以方便走路;头上没有戴什么,穿一件白上衣,很清新,也很好 看,脚上穿一双粗鞋,腰间束了一条很合用可是不大雅致的皮带, 带子上的小口袋里藏了一把刀、一点钱和一块表 比埃尔并不回头看他的妻子,他继续把内心的思考高声讲出 来,并且谈到结晶学上的一种困难工作",-1.0
居里夫人,1768,"他想着研究上的大小困难,想着那使他劳心费神的结晶体成 长的奥秘",-1.0
居里夫人,1780,"法国人常是本能地不信任外国人,比埃尔却丝毫没有这种迹 象",-1.0
居里夫人,1783,"她很愿意,她已经很敬 爱她的公公和婆婆,斯可罗多夫斯基先生和海拉回华沙去之后,她 的公婆对她的慈爱,减轻了她远离祖国的痛苦",-1.0
居里夫人,1800,"这对新婚夫妇在十月搬到格拉西埃尔路二十四号去住,这所 住房很不舒适,唯一可爱之点,乃是由窗户望去,可以看见一座大 花园的树木",-1.0
居里夫人,1809,"若有讨厌 的人爬上五层楼,要到这个小巢来扰乱这对夫妇,走进这间四壁萧 然、只有一个书橱和一张白木桌的夫妻工作室,一定会很扫兴;桌 子一头是玛丽坐的椅子,另一头是比埃尔坐的椅子,桌子上是一些 物理学的专门书籍、一盏煤油灯、一把花,此外更无他物",-1.0
居里夫人,1814,"这就很好了,有这个数目,一对俭朴的夫妇尽可足用,而玛丽 又知道节省;困难的问题只是如何在二十四小时内作完一天的繁 重工作",-1.0
居里夫人,1837,"我很难过我不能参加海拉的婚礼,若是我们全家都不在华沙, 那么无论怎样困难,我也一定会筹措旅费前往",-1.25
居里夫人,1847,"玛丽后来写道:有一天,天气晴朗,我们辛苦地攀登了许久, 在清新的空气中,穿过奥布拉高原凉爽的绿草地;当时的情景, 留下了鲜明的记忆",-1.0
居里夫人,1850,"居里夫人愿意有个小孩,可是这样难受,不能照 旧不疲倦地在仪器前研究钢铁的磁化作用,真是使她烦恼",-1.0
居里夫人,1852,"奥佛尼,法国中南部旧区,有治疗疾病的泉水",-1.0
居里夫人,1859,"我的婆婆 一 直病着,因为所患是 一 种不治之症 (乳癌),我们都很沮丧",-1.5
居里夫人,1884,"电 报,一法郎十生丁.在疾病项下记着:医药和看护,七十一法 郎五十生工",-1.0
居里夫人,1885,"居里一家在九月中的总支出四百三十法郎四十 生丁是增加了,玛丽在四百三十法郎这个数目底下,画了两条 很粗的线,表示愤慨",-1.0
居里夫人,1890,"如果这 个孩子的体重能照常增加,我就继续喂下去;不然,我就要请个乳 母,虽然要多费钱而且会使我难过,也顾不得了:我不愿意为了世 界上任何事情而阻碍我的孩子的发育",-1.0
居里夫人,1902,"她有别的事要操心!她有实验室、有丈夫、有家、有女儿伊 雷娜长牙时的哭泣,患感冒,有一点不要紧的事故,时常扰乱这一 家的安宁,使这两个物理学家几夜忧虑,几夜失眠",-1.0
居里夫人,1903,"有时候玛丽会 担心骇怕,突然离开理化学校向蒙苏利公园跑去;乳母是不是把孩 子给弄丢了?没有她远远看见公园里指定的道路上的那辆小 车,那个妇人就在车旁,车里有个白色的东西",-1.0
居里夫人,1909,"她战胜 了大小阻碍,而从来没有想到,她所完成的事业需要无比的坚忍, 需要过人的勇气",-1.0
居里夫人,1921,"在讨论这个重大问题的时候,比埃尔的劝告很重要",-1.0
居里夫人,1925,"玛丽从童年时代起,就有探险家的好奇心和勇 气,这种本能,从前驱使她离开华沙到巴黎和索尔本来,驱使她放 弃德卢斯基家那个安乐住所,孤独地住在拉丁区",-1.0
居里夫人,1931,"亨利 柏克勒尔也注意同样的问题,他观察了一种稀有 金属 铀盐;但是没有得到他预测的现象,却观察到另外一种 完全不同并且不可解的现象:铀盐自发地放射一种性质不明的射 线,不必先受光的照射",-1.0
居里夫人,1944,"这样大胆地去从事一种冒险,进入一个未知 的领域,是令人兴奋的! 拳 剩下的问题只是要找个地方,使玛丽能进行试验,而困难就从 这里开始",-1.0
居里夫人,1957,"物理学上常有一种不可解的现象,经过几次研 究之后,却可以归入以前已知的定律,这么一来研究者也就立刻失 掉对它的兴趣!正如在写得不好的侦探小说中,我们在第三章就 知道,那个外表凶险、很象罪犯的妇人,实际只是资产阶级中一个 诚实的女子,过的是一种毫无秘密的生活,我们一定觉得失望,并 且立刻就不再读下去",-1.0
居里夫人,1993,"这两个姐妹并没有说什么 表示亲爱的话;然而一定是在一种充满了回忆的狂喜中重温了等 待的几年,重温了她们相互的牺牲,重温了她们学生时代度过的充 满了梦想和信心的艰苦生活",-1.0
居里夫人,2038,一件伤心的事扰乱了玛丽的工作热诚:德卢斯基夫妇快要离 开巴黎了,-1.0
居里夫人,2040,玛丽同布罗妮雅的分别十分悲哀,-1.8
居里夫人,2041,"她失掉了她的朋友和保护者,第一次感觉到远离祖国的痛苦",-1.0
居里夫人,2045,"伊雷娜长成了一个 大孩子,她吃东西很麻烦,除了牛奶木薯羹之外,差不多任何东西 都不肯按规定吃,连鸡蛋她也不喜欢",-1.25
居里夫人,2075,"这里有了三个使他们忧虑的问题: 如何才能得到足用的矿物? 在什么地方进行提炼? 用哪一笔钱支付这项工作所必需的费用? 藏有钋和镭的沥青铀矿是一种很贵重的矿物,在波希米 亚的圣约阿希姆斯塔尔矿炼制这种矿物,是为了提取玻璃工业 用的铀盐",-0.3333
居里夫人,2092,"拉瓦锡(17431794),法国化学家,在法国大革命期间,因政治问题被牵 涉,于1794年5月8日被处死刑",-1.0
